Experiment	Run	SortedStrain	ProjectID	TaxID	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id		Sample	BioSample	SampleType		ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX7711436	ERR4659026	HG001	606191	1280	2021-03-15 6:36:26	2021-03-18 19:11:57	23994940	1799620500	0	75	707		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4659/ERR4659026/ERR4659026.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129219	SAMEA7370770	simple		Staphylococcus aureus	SAMEA7370770							no					INRAE	ERA2939441		public	E07795C6DFC2C219ADE126A2A9C84040	F0B14F73D4E0409918C21CDE58E14F7D		
SRX7711437	ERR4659027	HG001	606191	1280	2021-03-15 6:36:27	2021-03-18 19:10:53	19288275	1446620625	0	75	568		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4659/ERR4659027/ERR4659027.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129220	SAMEA7370771	simple		Staphylococcus aureus	SAMEA7370771							no					INRAE	ERA2939441		public	042436E234C49B489E181C970097E746	36B4FCE66C2DDC2D8CA4EEF445AD0A0E		
SRX832419	ERR4659028	NCTC 8325	271787	1280	2021-03-15 6:36:26	2021-03-18 19:09:00	17999758	1349981850	0	75	537		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4659/ERR4659028/ERR4659028.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129221	SAMEA7370772	simple		Staphylococcus aureus	SAMEA7370772							no					INRAE	ERA2939441		public	44E1D125AF28BCF2E8D698BF179EF6DC	91B84BD888B1B8E3630F605CFD0AC7AA		
SRX832420	ERR4659029	NCTC 8325	271787	1280	2021-03-15 6:36:26	2021-03-18 19:08:00	16280117	1221008775	0	75	482		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4659/ERR4659029/ERR4659029.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129222	SAMEA7370773	simple		Staphylococcus aureus	SAMEA7370773							no					INRAE	ERA2939441		public	408BA8A0FCC07C3A6E6C617AACE1691A	B4093E7A1F5EA9F0031361AECDB8D1D0		
SRX832421	ERR4659030	NCTC 8325	271787	1280	2021-03-15 6:36:26	2021-03-18 19:10:00	19868796	1490159700	0	75	588		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4659/ERR4659030/ERR4659030.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129223	SAMEA7370774	simple		Staphylococcus aureus	SAMEA7370774							no					INRAE	ERA2939441		public	9E2ABB974895E2C3847B93B5C1634428	D3BF72616DC6E882618CD384B90987E8		
SRX832422	ERR4659031	NCTC 8325	271787	1280	2021-03-15 6:36:26	2021-03-18 19:15:08	27513090	2063481750	0	75	810		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659031/ERR4659031.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129224	SAMEA7370775	simple		Staphylococcus aureus	SAMEA7370775							no					INRAE	ERA2939441		public	6C13B870CFE92A58A926C6577F5FDBA3	D79B2B0A7DD293A8DAD260D045F3BCF3		
SRX8640552	ERR4659032	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:10:15	21738673	1630400475	0	75	643		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4659/ERR4659032/ERR4659032.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129225	SAMEA7370776	simple		Staphylococcus aureus	SAMEA7370776							no					INRAE	ERA2939441		public	67579BD9CB29EA3A1D3C0E965A0C7C59	6870E1F153EDAD0A03EDF91161CA8C51		
SRX8640553	ERR4659033	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:02:01	9859896	739492200	0	75	292		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4659/ERR4659033/ERR4659033.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129226	SAMEA7370777	simple		Staphylococcus aureus	SAMEA7370777							no					INRAE	ERA2939441		public	66150DD797F7A1F2D3E38839A6DE16CF	B45121B8139A81E448FA89596E4DA397		
SRX8640554	ERR4659034	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:22:57	67480117	5061008775	0	75	2016		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659034/ERR4659034.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129227	SAMEA7370778	simple		Staphylococcus aureus	SAMEA7370778							no					INRAE	ERA2939441		public	56B134941B1E2C42B181164F786E9DAD	C1A173853260172BBD6228BB42909EFC		
SRX8640555	ERR4659035	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:30:24	57091042	4281828150	0	75	1680		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659035/ERR4659035.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129228	SAMEA7370779	simple		Staphylococcus aureus	SAMEA7370779							no					INRAE	ERA2939441		public	A2C0C78189C814AD084A284F520C69BD	C2DB0D2AAF9D4694664527874DF56C2B		
SRX8640556	ERR4659036	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:12:42	30748491	2306136825	0	75	925		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4659/ERR4659036/ERR4659036.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129229	SAMEA7370780	simple		Staphylococcus aureus	SAMEA7370780							no					INRAE	ERA2939441		public	D5AF8AEC347E643E698928F6E4260D36	048C098DFC50679EC9316608EF796038		
SRX8640557	ERR4659037	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:17:22	38769996	2907749700	0	75	1160		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659037/ERR4659037.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129230	SAMEA7370781	simple		Staphylococcus aureus	SAMEA7370781							no					INRAE	ERA2939441		public	5370E8FD14D13C1F93204D1AC52F9D5A	7F8F68819E32203D6AF70C889B1E4785		
SRX8640558	ERR4659038	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:23:40	43727507	3279563025	0	75	1313		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659038/ERR4659038.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129231	SAMEA7370782	simple		Staphylococcus aureus	SAMEA7370782							no					INRAE	ERA2939441		public	BA8DE0544C97D122EA9D5E4B479AEE7F	DB21C1A321D90D22E270D1A36024406E		
SRX8640559	ERR4659039	HG003	643239	1280	2021-03-15 6:36:26	2021-03-18 19:14:58	39869136	2990185200	0	75	1203		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659039/ERR4659039.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129232	SAMEA7370783	simple		Staphylococcus aureus	SAMEA7370783							no					INRAE	ERA2939441		public	83A61EDAFFBA1A255B1846E456264806	319DCEB5F11B63FE15E1B1A0180BA614		
SRX8783276	ERR4659040	NCTC8325	647528	1280	2021-03-15 6:36:26	2021-03-18 19:17:38	46480132	3486009900	0	75	1396		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659040/ERR4659040.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129233	SAMEA7370784	simple		Staphylococcus aureus	SAMEA7370784							no					INRAE	ERA2939441		public	D2AC0FF14A3EE7486357006018012AAC	62C30A7DD3E5EC83A60624FF7CA304A6		
SRX8817788	ERR4659041	HG003 delta-mazEF	648316	1280	2021-03-15 6:36:26	2021-03-18 19:13:35	33116000	2483700000	0	75	994		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR004/4659/ERR4659041/ERR4659041.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129234	SAMEA7370785	simple		Staphylococcus aureus	SAMEA7370785							no					INRAE	ERA2939441		public	6AA4D8FFDD73DD3A012B7F32AA6517DB	1829A0A1EE9337CACE9865627568F551		
SRX8817789	ERR4659042	HG003 delta-mazEF	648316	1280	2021-03-15 6:36:26	2021-03-18 19:21:09	49725436	3729407700	0	75	1490		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659042/ERR4659042.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129235	SAMEA7370786	simple		Staphylococcus aureus	SAMEA7370786							no					INRAE	ERA2939441		public	269291AA5310C2095FD9476F4EC86167	542BF6671B2A3AFE9E1A848E2B2E31C4		
SRX8817790	ERR4659043	HG003 delta-mazEF	648316	1280	2021-03-15 6:36:26	2021-03-18 19:30:18	67239208	5042940600	0	75	1998		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659043/ERR4659043.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129236	SAMEA7370787	simple		Staphylococcus aureus	SAMEA7370787							no					INRAE	ERA2939441		public	14597596C3B0F25799ACBF5DA2B7BCF3	74AEBB8505A8F2FAF5DCF21544244779		
SRX8817791	ERR4659044	HG003 delta-mazEF	648316	1280	2021-03-15 6:36:26	2021-03-18 19:23:33	56864241	4264818075	0	75	1715		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659044/ERR4659044.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129237	SAMEA7370788	simple		Staphylococcus aureus	SAMEA7370788							no					INRAE	ERA2939441		public	F98750B14FC1A500823F39CC41A5AC05	EBC15FDCD94657D720974F48883CFEAB		
SRX8817798	ERR4659045	HG003 delta-mazEF	648316	1280	2021-03-15 6:36:26	2021-03-18 19:22:55	44446275	3333470625	0	75	1330		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4659/ERR4659045/ERR4659045.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	ERP124153	PRJEB40502			ERS5129238	SAMEA7370789	simple		Staphylococcus aureus	SAMEA7370789							no					INRAE	ERA2939441		public	BB6E63243E55DDC2334C3B31A53FF5F8	0A09E3DF312BF36551737A589516465E		
SRX8817799	ERR4675291	HG003 delta-mazEF	648316	93061	2020-10-14 15:46:56	2021-11-18 13:41:25	9809945	454372023	0	46	271		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4675/ERR4675291/ERR4675291.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124442	PRJEB40775			ERS5181929	SAMEA7423581	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7423581							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA2955591		public	0005496B7EF43C1D552050E7CCFF764C	D8B9EF8F0E4BBA1E4184C27C29208579		
SRX9368291	ERR4675292	RN4220 (NCTC8325 derivative)	672128	93061	2020-10-14 15:46:56	2021-11-18 18:56:12	44433055	2097633676	0	47	1358		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4675/ERR4675292/ERR4675292.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124442	PRJEB40775			ERS5181930	SAMEA7423582	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7423582							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA2955594		public	FDF4BCFF44E3838013AC3F10031BC5AA	AA6D706DFA9751E5F62599345CBDF105		
SRX9368292	ERR4675293	RN4220 (NCTC8325 derivative)	672128	93061	2020-10-14 15:46:56	2021-11-18 16:14:21	57279719	2749381059	0	47	1730		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4675/ERR4675293/ERR4675293.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124442	PRJEB40775			ERS5181931	SAMEA7423583	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7423583							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA2955597		public	8947F74D78D80696B870C46701E61802	23E73928447FCCD37D2FC28AEC8AEF0B		
SRX9368293	ERR4781603	RN4220 (NCTC8325 derivative)	672128	93061	2022-06-14 22:27:39	2022-06-28 0:46:17	9988847	509431197	0	51	301		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4781/ERR4781603/ERR4781603.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124795	PRJEB41066			ERS5266935	SAMEA7510309	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7510309							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3044368		public	2B9D6F13B4176338060F4714550B6308	B1CF87BDDE76A9553E202B8922927491		
SRX9368294	ERR4781604	RN4220 (NCTC8325 derivative)	672128	93061	2022-06-14 22:27:39	2022-06-28 3:20:40	44585659	2273868609	0	51	1453		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4781/ERR4781604/ERR4781604.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124795	PRJEB41066			ERS5266936	SAMEA7510310	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7510310							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3044371		public	40F58FE2F59DC0DD38C9D6B3EC6350B3	3DE05FF4827016FBFEA22C417699F53B		
SRX9368295	ERR4781606	RN4220 (NCTC8325 derivative)	672128	93061	2022-06-14 22:27:39	2022-06-25 23:18:29	57360983	2925410133	0	51	1722		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4781/ERR4781606/ERR4781606.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124795	PRJEB41066			ERS5266937	SAMEA7510311	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7510311							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3044375		public	4BBE23A49FCA7918DD16D7836290EBD9	5C4D377A5C6670AA65F53C6268F41A77		
SRX9368296	ERR4793920	RN4220 (NCTC8325 derivative)	672128	93061	2020-11-09 21:24:24	2020-11-16 2:51:40	9988847	509431197	0	51	280		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4793/ERR4793920/ERR4793920.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124834	PRJEB41101			ERS5274985	SAMEA7518502	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7518502							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3046510		public	2B9D6F13B4176338060F4714550B6308	B1CF87BDDE76A9553E202B8922927491		
SRX9368297	ERR4793921	RN4220 (NCTC8325 derivative)	672128	93061	2020-11-09 21:24:24	2020-11-17 5:16:53	44585659	2273868609	0	51	1371		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4793/ERR4793921/ERR4793921.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124834	PRJEB41101			ERS5274986	SAMEA7518503	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA7518503							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3046511		public	40F58FE2F59DC0DD38C9D6B3EC6350B3	3DE05FF4827016FBFEA22C417699F53B		
SRX9368298	ERR5443885	RN4220 (NCTC8325 derivative)	672128	1280	2021-03-17 19:06:55	2021-04-21 6:56:53	13444263	672213150	0	50	349		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443885/ERR5443885.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	ERP127468	PRJEB43496			ERS5914274	SAMEA8227703	simple		Staphylococcus aureus	SAMEA8227703							no					GENEVA UNIVERSITY HOSPITALS	ERA3564958		public	70B83B44CD2C196E4688C407D715F22F	9D94F8F9A93170108D8F6017B0EF5896		
SRX9528673	ERR5443886	NCTC8325	679244	1280	2021-03-17 19:06:55	2021-04-17 22:18:45	11555031	577751550	0	50	276		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR005/5443/ERR5443886/ERR5443886.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	ERP127468	PRJEB43496			ERS5914275	SAMEA8227704	simple		Staphylococcus aureus	SAMEA8227704							no					GENEVA UNIVERSITY HOSPITALS	ERA3564958		public	3BC3F13A809533F967AB594E25603D1E	3763836D392D1475FECB9204AD8AAF9D		
SRX9528674	ERR5443887	NCTC8325	679244	1280	2021-03-17 19:06:55	2021-04-21 6:51:05	14675191	733759550	0	50	381		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443887/ERR5443887.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	ERP127468	PRJEB43496			ERS5914276	SAMEA8227705	simple		Staphylococcus aureus	SAMEA8227705							no					GENEVA UNIVERSITY HOSPITALS	ERA3564958		public	2DD4CF0D27307538A4B1F1916FEDC91C	3BAD376BEDA4CAC9BAD107ECC1BB729D		
SRX9633997	ERR5443888	SH1000	682641	1280	2021-03-17 19:06:55	2021-04-17 22:19:09	12061441	603072050	0	50	287		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443888/ERR5443888.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	ERP127468	PRJEB43496			ERS5914277	SAMEA8227706	simple		Staphylococcus aureus	SAMEA8227706							no					GENEVA UNIVERSITY HOSPITALS	ERA3564958		public	FA48D282023CC3A59601BF3FE907D994	D0082B4D86CDEEC5CE94670E05B0BA35		
SRX9633998	ERR5443889	SH1000	682641	1280	2021-03-17 19:06:56	2021-04-17 22:18:14	9302999	465149950	0	50	227		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR005/5443/ERR5443889/ERR5443889.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	ERP127468	PRJEB43496			ERS5914278	SAMEA8227707	simple		Staphylococcus aureus	SAMEA8227707							no					GENEVA UNIVERSITY HOSPITALS	ERA3564958		public	8D66AE01001C6ECCEED4F90D99A15374	4AD4F99B05F2CB557486EB45A39318E1		
SRX9633999	ERR5443890	SH1000	682641	1280	2021-03-17 19:06:56	2021-04-21 6:55:11	13464084	673204200	0	50	349		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5443/ERR5443890/ERR5443890.lite.1	unspecified	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	ERP127468	PRJEB43496			ERS5914279	SAMEA8227708	simple		Staphylococcus aureus	SAMEA8227708							no					GENEVA UNIVERSITY HOSPITALS	ERA3564958		public	235AEC200EFEA5E1CA13E5542CB969D9	753A58158EB450B9DF299AA9BB007105		
SRX9634000	ERR5529898	SH1000	682641	93061	2021-03-24 14:45:40	2021-04-14 18:38:15	57360983	2925410133	0	51	1722		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5529/ERR5529898/ERR5529898.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP124834	PRJEB41101			ERS6083881	SAMEA8398402	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA8398402							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3689650		public	4BBE23A49FCA7918DD16D7836290EBD9	5C4D377A5C6670AA65F53C6268F41A77		
SRX9634001	ERR5530739	SH1000	682641	93061	2021-03-26 9:04:44	2021-03-27 22:12:21	9988847	509431197	0	51	280		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR005/5530/ERR5530739/ERR5530739.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP127848	PRJEB43874			ERS6085306	SAMEA8399829	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA8399829							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3690429		public	2B9D6F13B4176338060F4714550B6308	B1CF87BDDE76A9553E202B8922927491		
SRX9634002	ERR5530740	SH1000	682641	93061	2021-03-26 9:04:44	2021-03-27 23:35:00	44585659	2273868609	0	51	1371		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5530/ERR5530740/ERR5530740.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP127848	PRJEB43874			ERS6085307	SAMEA8399830	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA8399830							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3690432		public	40F58FE2F59DC0DD38C9D6B3EC6350B3	3DE05FF4827016FBFEA22C417699F53B		
SRX9634003	ERR5531330	SH1000	682641	93061	2021-03-26 9:04:44	2021-04-14 18:39:15	57360983	2925410133	0	51	1722		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR005/5531/ERR5531330/ERR5531330.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP127848	PRJEB43874			ERS6085308	SAMEA8399831	simple		Staphylococcus aureus subsp. aureus NCTC 8325	SAMEA8399831							no					ZB MED - INFORMATION CENTRE FOR LIFE SCIENCES	ERA3690438		public	4BBE23A49FCA7918DD16D7836290EBD9	5C4D377A5C6670AA65F53C6268F41A77		
SRX9634004	ERR5621525	SH1000	682641	451516	2021-03-31 13:35:15	2021-04-15 7:48:55	8201533	656122640	8201533	80	229		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR005/5621/ERR5621525/ERR5621525.lite.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP126658	PRJEB42756			ERS6142166	SAMEA8457313	simple		Staphylococcus aureus subsp. aureus USA300_TCH1516	SAMEA8457313							no					KAIST	ERA3699926		public	6AAFC1E6B64B56D8CCE8C63B74EC0F24	E860DBC811A4C990E9F6AE86EA84EF92		
SRX9634005	ERR5621526	SH1000	682641	451516	2021-03-31 13:35:15	2021-04-15 7:49:12	8470422	677633760	8470422	80	238		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR005/5621/ERR5621526/ERR5621526.lite.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP126658	PRJEB42756			ERS6142167	SAMEA8457314	simple		Staphylococcus aureus subsp. aureus USA300_TCH1516	SAMEA8457314							no					KAIST	ERA3699926		public	51AE6D26F8708444034CEB68FDB211F3	9BC3428EE3C54EEC3B6FF523A556E01F		
SRX9634006	ERR5621527	SH1000	682641	451516	2021-03-31 13:35:15	2021-04-15 7:48:12	7418004	593440320	7418004	80	213		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR005/5621/ERR5621527/ERR5621527.lite.1	unspecified	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	350	0	ILLUMINA	NextSeq 500	ERP126658	PRJEB42756			ERS6142168	SAMEA8457315	simple		Staphylococcus aureus subsp. aureus USA300_TCH1516	SAMEA8457315							no					KAIST	ERA3699926		public	9F58E99A24ACBB02CF09EE3AB66B0665	24D57878110C64AD016D1DD9DDBCE656		
